2025-06-06T12:39:42.254Z,Apple_iPhone_wcv78borj,-0.0468292236328125,-0.0415802001953125,-0.99853515625,-0.016639962792396545,-0.02955283224582672,0.023034745827317238,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,stationary
2025-06-06T12:39:43.755Z,Apple_iPhone_wcv78borj,0.39105224609375,0.08563232421875,-0.8137664794921875,0.6273890733718872,3.5226292610168457,1.159225583076477,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,turning
2025-06-06T12:39:45.256Z,Apple_iPhone_wcv78borj,0.243743896484375,0.3710784912109375,-0.9061737060546875,-1.4524004459381104,0.02178172767162323,-1.9113129377365112,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,turning
2025-06-06T12:39:46.758Z,Apple_iPhone_wcv78borj,-0.78619384765625,-0.3584747314453125,-0.175872802734375,0.7891169786453247,-0.3594188988208771,-0.5032724738121033,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,stationary
2025-06-06T12:39:48.260Z,Apple_iPhone_wcv78borj,-0.42083740234375,-0.8195953369140625,0.3292236328125,-0.3404694199562073,0.48792704939842224,0.6974022388458252,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,stationary
2025-06-06T12:39:49.770Z,Apple_iPhone_wcv78borj,0.4735107421875,0.6360321044921875,-0.6453399658203125,0.3618285059928894,0.05131751671433449,1.4372023344039917,43.73688350921934,-79.26308476231884,170.24743163930606,-1.0,stationary
2025-06-06T12:39:51.272Z,Apple_iPhone_wcv78borj,0.270355224609375,-0.730804443359375,-0.6290130615234375,-0.08606963604688644,-0.03560779616236687,-0.1448535919189453,43.73689291062797,-79.26310242500975,159.17307728750265,0.0,stationary
2025-06-06T12:39:52.773Z,Apple_iPhone_wcv78borj,0.7008209228515625,-0.16943359375,-0.7159423828125,-0.28023964166641235,-0.1756778210401535,-1.1202237606048584,43.73689291062797,-79.26310242500975,159.17307728750265,0.0,stationary
2025-06-06T12:39:54.273Z,Apple_iPhone_wcv78borj,-0.2491912841796875,0.473236083984375,-0.8453521728515625,0.40825405716896057,-0.47854581475257874,-0.2590984106063843,43.736886016339824,-79.26309344727002,169.98338445593737,-1.0,stationary
2025-06-06T12:39:55.773Z,Apple_iPhone_wcv78borj,-0.464630126953125,-0.4699859619140625,-0.7234344482421875,1.097651720046997,0.8821561336517334,0.5556989312171936,43.736892436339375,-79.26307888848471,170.01035130875292,1.659773826599121,stationary
